Tick,Number of people in lower class,Number of people in medium class,Number of people in higher class,Avg wealth of lower class,Avg wealth of medium class,Avg wealth of higher class,Min wealth,Max wealth,Gini Index,
83,128,76,46,12.20,36.75,58.24,1,74,0.39250052137643376
84,123,77,50,11.78,35.50,56.62,1,71,0.3897435117406596
85,123,71,56,11.88,34.70,55.00,2,70,0.38523390282206227
86,122,76,52,11.89,35.82,55.53,1,70,0.3827728624710829
87,117,81,52,12.11,36.36,56.04,1,72,0.3711527256069628
88,119,77,54,11.78,35.60,55.34,1,70,0.37870817557144854
89,110,80,60,12.02,35.21,55.41,1,69,0.3620092009468934
90,111,80,59,11.94,35.20,55.32,3,70,0.3658134677709759
91,105,87,58,11.64,34.85,55.28,1,70,0.36073061972208564
92,108,95,47,11.37,35.61,56.67,1,72,0.368922780807479
93,109,99,42,12.21,36.97,57.65,1,74,0.35830956021224936
94,107,95,48,12.07,35.28,56.43,1,71,0.3577359996372378
95,113,91,46,13.02,36.62,58.29,1,73,0.3569535515475395
96,112,91,47,12.76,35.91,57.99,1,72,0.3582852523800969
97,114,86,50,12.28,35.52,57.41,1,72,0.36840624289029456
98,110,85,55,12.07,34.74,57.32,1,71,0.3680233204771728
99,112,82,56,12.07,34.53,56.98,2,70,0.3722214889481533
100,111,83,56,12.57,35.37,57.57,1,71,0.36381910434590814
